group,Location,Account Number,Account Reference,Supplier,Account Style,Data Type,Opened On,Replaced On,open,Updated On,export_months,export_qty,export_tco2e
Cleanaway waste,Unallocated Cleanaway,80942694_Medical,,Cleanaway,Waste - Medical [t],Waste - Medical [t],,,True,2024/04/04 15:03,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,82224062_Medical,,Cleanaway,Waste - Medical [t],Waste - Medical [t],,,True,2024/06/07 13:03,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,TS-018337_Medical,,Cleanaway,Waste - Medical [t],Waste - Medical [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,TS-022552_Medical,,Cleanaway,Waste - Medical [t],Waste - Medical [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,TS-022553_Medical,,Cleanaway,Waste - Medical [t],Waste - Medical [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,TS-061350_Medical,,Cleanaway,Waste - Medical [t],Waste - Medical [t],,,True,2025/02/07 17:37,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,13832796_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2026/06/05 14:03,4,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4451575_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4451579_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4451581_Hygiene,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4451581_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,60316405_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73365040_Hygiene,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,31 Dec 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73563766_Hygiene,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,31 Aug 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73621280_Hygiene,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2025/10/17 16:53,6,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73621280_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/10/10 18:17,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80379424_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554299_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554311_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,3,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554322_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,3,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80611802_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/04/04 14:41,3,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80754251_Hygiene,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,4,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80754251_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,4,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80754394_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2024/03/12 15:06,6,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,83084510_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2025/10/17 16:00,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,83084983_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2025/10/17 16:00,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,83085016_Sanitary,,Cleanaway,Waste - Sanitary [t],Waste - Sanitary waste [t],,,True,2025/10/17 16:00,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,10337056_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,10427283_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Jul 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,10436641_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/07/08 16:57,3,1.0,0.0
Cleanaway waste,Unallocated Cleanaway,10446549_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/04/08 15:10,1,0.3,0.0
Cleanaway waste,Unallocated Cleanaway,18296273_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Aug 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18543034_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,3,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,18835427_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,30 Nov 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18835537_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Aug 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18835592_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18835625_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/01/08 14:17,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18835791_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18835824_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18836530_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18836540_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18836595_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18836606_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18853856_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18855212_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18863346_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18879239_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Aug 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18880639_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18896808_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,1.3,0.0
Cleanaway waste,Unallocated Cleanaway,18896996_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.9,0.0
Cleanaway waste,Unallocated Cleanaway,18897018_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.4,0.0
Cleanaway waste,Unallocated Cleanaway,18897040_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,1.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897051_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.5,0.0
Cleanaway waste,Unallocated Cleanaway,18897359_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,3.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897371_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,1.4,0.0
Cleanaway waste,Unallocated Cleanaway,18897382_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.3,0.0
Cleanaway waste,Unallocated Cleanaway,18897404_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.7,0.0
Cleanaway waste,Unallocated Cleanaway,18897459_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,1.4,0.0
Cleanaway waste,Unallocated Cleanaway,18897503_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,2.1,0.0
Cleanaway waste,Unallocated Cleanaway,18897514_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,2.1,0.0
Cleanaway waste,Unallocated Cleanaway,18897525_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,2,6.3,0.0
Cleanaway waste,Unallocated Cleanaway,18897547_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,1.7,0.0
Cleanaway waste,Unallocated Cleanaway,18897569_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.3,0.0
Cleanaway waste,Unallocated Cleanaway,18897668_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,1.1,0.0
Cleanaway waste,Unallocated Cleanaway,18897888_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,3,0.7,0.0
Cleanaway waste,Unallocated Cleanaway,18904744_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/01/08 13:50,3,0.4,0.0
Cleanaway waste,Unallocated Cleanaway,28419766_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/09/07 16:22,1,0.2,0.0
Cleanaway waste,Unallocated Cleanaway,28490065_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/06/07 13:03,1,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,28490132_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,0.2,0.0
Cleanaway waste,Unallocated Cleanaway,32978264_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,6,1.7,0.0
Cleanaway waste,Unallocated Cleanaway,4470674_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48859773_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,0.6,0.0
Cleanaway waste,Unallocated Cleanaway,48935989_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48955830_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Dec 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48960029_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,0.4,0.0
Cleanaway waste,Unallocated Cleanaway,48998496_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/05/08 13:10,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49006134_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,1.3,0.0
Cleanaway waste,Unallocated Cleanaway,49032256_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 May 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49050167_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49076973_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49092679_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,0.4,0.0
Cleanaway waste,Unallocated Cleanaway,49118945_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,29 Feb 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49132403_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Jul 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49140978_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Jul 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49185154_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/10/17 16:53,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49188252_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/07/07 16:51,1,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,49199714_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/12/11 17:24,6,2.0,0.0
Cleanaway waste,Unallocated Cleanaway,49200211_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/12/11 17:24,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49200233_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/05/07 10:58,5,0.5,0.0
Cleanaway waste,Unallocated Cleanaway,49210571_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/07/08 16:57,1,1.6,0.0
Cleanaway waste,Unallocated Cleanaway,49211486_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/05/07 10:58,3,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,49213756_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,4,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,49215817_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/08/07 12:01,2,0.2,0.0
Cleanaway waste,Unallocated Cleanaway,53993444_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,5,0.5,0.0
Cleanaway waste,Unallocated Cleanaway,60321630_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73351316_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73364940_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/05/08 13:10,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73472405_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Aug 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73475017_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73491815_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/04/09 09:39,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73580333_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/06/07 13:03,6,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,73596491_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/07/08 16:57,3,0.7,0.0
Cleanaway waste,Unallocated Cleanaway,73620310_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/01/08 14:17,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73620618_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/10/10 18:17,6,2.1,0.0
Cleanaway waste,Unallocated Cleanaway,73621280_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/03/07 21:32,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73718769_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/07/08 16:57,2,0.6,0.0
Cleanaway waste,Unallocated Cleanaway,80376030_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/10/17 16:00,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80379424_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80379435_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80379490_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80604351_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,0.8,0.0
Cleanaway waste,Unallocated Cleanaway,80611802_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/04/04 14:41,3,0.5,0.0
Cleanaway waste,Unallocated Cleanaway,80638861_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80663121_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/08/09 09:34,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80663528_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/01/08 14:17,4,0.6,0.0
Cleanaway waste,Unallocated Cleanaway,80674010_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/05/08 13:10,6,2.3,0.0
Cleanaway waste,Unallocated Cleanaway,80685043_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/08/07 12:01,1,0.7,0.0
Cleanaway waste,Unallocated Cleanaway,80719024_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Mar 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80754383_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/02/07 17:37,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80760599_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,0.3,0.0
Cleanaway waste,Unallocated Cleanaway,80767720_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,6,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80771786_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80808722_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Aug 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80823568_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,6,3.1,0.0
Cleanaway waste,Unallocated Cleanaway,80856701_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,4,0.2,0.0
Cleanaway waste,Unallocated Cleanaway,80913927_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,2,0.3,0.0
Cleanaway waste,Unallocated Cleanaway,80920639_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Oct 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80921168_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,29 Feb 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80929556_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80942694_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80947257_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/10/10 18:17,2,6.2,0.0
Cleanaway waste,Unallocated Cleanaway,80950112_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2024/04/04 14:41,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80956229_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,31 Mar 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80981073_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/04/08 13:07,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80997033_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80997066_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81004528_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/12/11 17:24,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81004540_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/01/08 13:50,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81004605_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/12/11 17:24,3,-1.4,0.0
Cleanaway waste,Unallocated Cleanaway,81004661_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/01/08 13:50,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81004693_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2025/12/11 17:24,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81009653_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/02/06 15:19,6,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81019926_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,81020070_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,1,0.1,0.0
Cleanaway waste,Unallocated Cleanaway,81020323_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,6,1.6,0.0
Cleanaway waste,Unallocated Cleanaway,81020356_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,6,3.0,0.0
Cleanaway waste,Unallocated Cleanaway,81020367_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,5,13.5,0.0
Cleanaway waste,Unallocated Cleanaway,81020377_Recycle,,Cleanaway,Waste Recycled - Commingled [t],Waste Recycled - Commingled [t],,,True,2026/06/05 14:03,6,1.8,0.0
